Taxa,sol_VH,sol_Mo,tot,lab,occ,stp,PHO,PNZ,POL,TP,extP
PI646216.D1G0BACXX.7.250129804,20,10,503.8467712,36.5202446,190.2079315,489.4940186,1000,3098,NA,500,23
PI646217.D1G0BACXX.7.250129816,90,10,206.9999847,14.29995537,103.9856186,375.8790588,NA,NA,NA,NA,21
PI646223.D1G0BACXX.7.250129828,90,10,206.9999847,14.29995537,103.9856186,375.8790588,NA,NA,NA,NA,21
PI646230.D1G0BACXX.7.250129840,0,10,116.9999924,7.259714127,69.35140228,595.0113525,NA,4298,NA,400,22
PI646231.D1G0BACXX.7.250129757,60,10,545.8120117,67.43858337,124.3141403,519.9143066,NA,4321,NA,400,21
PI646233.D1G0BACXX.7.250129769,10,0,116.9999924,7.259714127,69.35140228,468.370697,NA,4321,NA,400,20
PI646234.D1G0BACXX.7.250129781,0,10,116.9999924,7.259714127,69.35140228,595.0113525,NA,4298,NA,400,25
PI646236.D1G0BACXX.7.250129793,0,0,116.9999924,7.259714127,69.35140228,436.1846313,NA,NA,NA,NA,25
PI646237.D1G0BACXX.7.250129805,0,10,116.9999924,7.259714127,69.35140228,473.2938232,NA,4298,NA,400,25
PI646239.D1G0BACXX.7.250129817,0,10,116.9999924,7.259714127,69.35140228,454.0709534,NA,4298,NA,400,21
PI646240.D1G0BACXX.7.250129829,0,10,116.9999924,7.259714127,69.35140228,473.2938232,NA,4298,NA,400,23
PI646241.D1G0BACXX.7.250129841,60,10,545.8120117,67.43858337,124.3141403,451.1832581,NA,4298,NA,400,21
PI646242.D1G0BACXX.7.250129758,10,0,116.9999924,7.259714127,69.35140228,466.6630554,NA,4321,NA,400,22
PI646243.D1G0BACXX.7.250129770,10,0,116.9999924,7.259714127,69.35140228,466.6630554,NA,4321,NA,400,22
PI646245.D1G0BACXX.7.250129794,10,0,545.8120117,67.43858337,124.3141403,475.4105225,NA,4321,NA,400,23
PI646246.D1G0BACXX.7.250129806,60,10,545.8120117,67.43858337,124.3141403,475.4105225,NA,4321,NA,400,23
PI646247.D1G0BACXX.7.250129818,60,10,545.8120117,67.43858337,124.3141403,422.8228149,NA,4298,NA,400,23
PI646248.D1G0BACXX.7.250129830,0,50,545.8120117,67.43858337,124.3141403,354.2720947,NA,NA,NA,NA,22
PI646249.D1G0BACXX.7.250129842,0,10,545.8120117,67.43858337,124.3141403,354.2720947,NA,4298,NA,400,21
PI646250.D1G0BACXX.7.250129759,60,10,545.8120117,67.43858337,124.3141403,422.8228149,NA,4298,NA,400,24
PI646251.D1G0BACXX.7.250129771,0,10,116.9999924,7.259714127,69.35140228,463.4359436,NA,4298,NA,400,23
PI646252.D1G0BACXX.7.250129783,0,10,116.9999924,7.259714127,69.35140228,463.4359436,NA,4298,NA,400,23
PI646254.D1G0BACXX.7.250129795,10,0,545.8120117,58.87522888,117.7540283,466.1420593,NA,4321,NA,400,24
PI646255.D1G0BACXX.7.250129807,30,0,350.999939,24.24774933,176.32341,438.1348572,NA,NA,NA,NA,23
PI646256.D1G0BACXX.7.250129819,30,0,350.999939,24.24774933,176.32341,438.1348572,NA,NA,NA,NA,23
PI646259.D1G0BACXX.7.250129831,30,0,116.9999924,7.259714127,69.35140228,620.8682861,NA,4914,NA,400,24
PI646260.D1G0BACXX.7.250129843,30,0,116.9999924,7.259714127,69.35140228,620.8682861,NA,4914,NA,400,24
PI646261.D1G0BACXX.7.250129760,30,0,350.999939,24.24774933,176.32341,419.0767212,NA,4914,NA,400,23
PI646262.D1G0BACXX.7.250129772,30,0,350.999939,24.24774933,176.32341,419.0767212,NA,4914,NA,400,23
PI646263.D1G0BACXX.7.250129784,30,0,116.9999924,7.259714127,69.35140228,620.8682861,NA,4914,NA,400,24
PI646264.D1G0BACXX.7.250129796,30,0,116.9999924,7.259714127,69.35140228,620.8682861,NA,4914,NA,400,24
PI646266.D1G0BACXX.7.250129808,20,80,503.8467712,36.5202446,190.2079315,470.6090088,NA,NA,NA,NA,22
PI646267.D1G0BACXX.7.250129820,20,80,503.8467712,36.5202446,190.2079315,470.6090088,NA,NA,NA,NA,22
PI646271.D1G0BACXX.7.250129832,20,80,545.8120117,58.87522888,117.7540283,490.5757446,NA,NA,NA,NA,22
PI646279.D1G0BACXX.7.250129844,60,40,350.999939,24.24774933,176.32341,438.1348572,NA,NA,NA,NA,25
PI646280.D1G0BACXX.7.250129761,60,10,545.8120117,67.43858337,124.3141403,451.1832581,NA,4298,NA,400,22
PI646281.D1G0BACXX.7.250129773,60,10,545.8120117,67.43858337,124.3141403,451.1832581,NA,4298,NA,400,22
PI646283.D1G0BACXX.7.250129785,10,0,116.9999924,7.259714127,69.35140228,535.6129761,NA,4505,NA,400,21
PI646289.D1G0BACXX.7.250129797,10,0,116.9999924,7.259714127,69.35140228,535.6129761,NA,4505,NA,400,22
PI646290.D1G0BACXX.7.250129809,50,10,104,6.4530797,61.64570236,491.4911499,NA,NA,NA,NA,21
PI646291.D1G0BACXX.7.250129821,10,0,116.9999924,7.259714127,69.35140228,535.6129761,NA,4505,NA,400,26
PI646292.D1G0BACXX.7.250129833,0,0,NA,NA,NA,525.6220093,NA,NA,NA,NA,NA
PI646293.D1G0BACXX.7.250129845,60,10,116.9999924,7.259714127,69.35140228,462.1712952,0,4109,371,700,21
PI646294.D1G0BACXX.7.250129762,0,10,NA,NA,NA,525.6220093,NA,4298,NA,400,23
PI646295.D1G0BACXX.7.250129774,10,0,545.8120117,67.43858337,124.3141403,519.9143066,NA,4321,NA,400,24
PI646296.D1G0BACXX.7.250129786,0,10,116.9999924,7.259714127,69.35140228,595.0113525,NA,4505,NA,400,24
PI646297.D1G0BACXX.7.250129798,0,20,116.9999924,7.259714127,69.35140228,724.4205933,NA,4450,NA,400,28
PI646303.D1G0BACXX.7.250129810,20,20,312,21.55355644,156.7319489,506.2858276,NA,4548,NA,NA,25
PI646304.D1G0BACXX.7.250129822,20,20,312,21.55355644,156.7319489,506.2858276,NA,4548,NA,NA,24
PI646306.D1G0BACXX.7.250129834,10,20,350.999939,24.24774933,176.32341,528.1148071,800,3142,NA,500,27
PI646307.D1G0BACXX.7.250129846,10,20,350.999939,24.24774933,176.32341,528.1148071,800,3142,NA,500,27
PI646312.D1G0BACXX.7.250129878,0,40,350.999939,24.24774933,176.32341,651.9349976,NA,4548,NA,NA,27
PI646313.D1G0BACXX.7.250129890,20,20,350.999939,24.24774933,176.32341,651.9349976,NA,NA,NA,NA,27
PI646315.D1G0BACXX.7.250129902,0,0,350.999939,24.24774933,176.32341,651.9349976,NA,4548,NA,NA,27
PI646316.D1G0BACXX.7.250129914,10,20,350.999939,24.24774933,176.32341,530.6497803,800,3142,NA,500,24
PI646317.D1G0BACXX.7.250129926,10,20,350.999939,24.24774933,176.32341,530.6497803,800,3142,NA,500,24
PI646319.D1G0BACXX.7.250129938,10,20,350.999939,24.24774933,176.32341,530.6497803,800,3142,NA,500,26
PI646320.D1G0BACXX.7.250129950,10,20,350.999939,24.24774933,176.32341,530.6497803,800,3142,NA,500,26
PI646321.D1G0BACXX.7.250129962,0,20,350.999939,24.24774933,176.32341,493.8480835,NA,4450,NA,400,27
PI646322.D1G0BACXX.7.250129879,0,20,116.9999924,7.259714127,69.35140228,584.7712402,NA,4450,NA,400,24
PI646323.D1G0BACXX.7.250129891,0,20,116.9999924,7.259714127,69.35140228,584.7712402,NA,4450,NA,400,24
PI646324.D1G0BACXX.7.250129903,10,20,350.999939,24.24774933,176.32341,493.8480835,NA,4450,NA,400,28
PI646325.D1G0BACXX.7.250129915,10,20,350.999939,24.24774933,176.32341,493.8480835,NA,4450,NA,400,28
PI646387.D1G0BACXX.7.250129927,10,0,350.999939,24.24774933,176.32341,592.5670166,800,3125,NA,400,21
PI646388.D1G0BACXX.7.250129939,10,0,350.999939,24.24774933,176.32341,592.5670166,800,3125,NA,400,23
PI646389.D1G0BACXX.7.250129951,0,100,503.8467712,36.5202446,190.2079315,484.0303345,800,2186,732,400,24
PI646390.D1G0BACXX.7.250129963,0,0,206.9999847,14.29995537,103.9856186,451.0123596,800,2873,NA,500,NA
PI646391.D1G0BACXX.7.250129880,50,50,206.9999847,14.29995537,103.9856186,557.2700806,NA,NA,NA,NA,26
PI646392.D1G0BACXX.7.250129892,30,70,350.999939,24.24774933,176.32341,560.5653687,NA,NA,NA,NA,26
PI647018.D1G0BACXX.7.250129904,0,20,545.8120117,58.87522888,117.7540283,443.9088745,NA,1431,NA,200,22
PI647019.D1EYBACXX.8.250140216,0,80,503.8467712,36.5202446,190.2079315,431.9178162,1000,1862,669,300,22
PI647020.D1G0BACXX.7.250129928,0,80,503.8467712,36.5202446,190.2079315,431.9178162,1000,1862,669,300,22
PI647021.D1G0BACXX.7.250129940,0,80,503.8467712,36.5202446,190.2079315,431.9178162,1000,1862,669,300,22
PI647022.D1G0BACXX.7.250129952,20,10,503.8467712,36.5202446,190.2079315,489.4940186,1000,3098,NA,500,21
PI647023.D1G0BACXX.7.250129964,0,100,447.8638611,32.46244431,169.0737457,396.4302063,NA,NA,NA,NA,23
PI647024.D1G0BACXX.7.250129881,0,20,545.8120117,58.87522888,117.7540283,515.7467651,NA,1431,NA,200,23
PI647025.D1G0BACXX.7.250129893,0,34,503.8467712,36.5202446,190.2079315,413.1472168,1000,2617,NA,500,21
PI647026.D1G0BACXX.7.250129905,0,30,447.8638611,32.46244431,169.0737457,451.3031311,NA,1395,514,300,18
PI647027.D1G0BACXX.7.250129917,0,80,447.8638611,32.46244431,169.0737457,425.9094543,1000,1862,669,300,23
PI647028.D1G0BACXX.7.250129929,0,0,503.8467712,36.5202446,190.2079315,567.1422729,NA,901,508,200,17
PI647029.D1G0BACXX.7.250129941,0,30,297.1404114,21.5375824,112.173912,350.8152466,NA,NA,NA,NA,16
PI658758.D1G0BACXX.7.250129953,0,70,503.8467712,36.5202446,190.2079315,445.5884705,800,2190,757,300,18
PI659693.D1G0BACXX.7.250129965,0,30,297.1404114,16.12194824,140.3009796,538.2139282,NA,3906,485,700,25
