Taxa,sol_VH,sol_Mo,tot,lab,occ,stp,PHO,PNZ,POL,TP,extP
SEEDGWAS3985:MRG:4:250065618,0,70,63.24999619,3.924589157,37.4912529,421.7169495,NA,3204,620,400,NA
SEEDGWAS3986:MRG:4:250065619,0,80,503.8467712,36.5202446,190.2079315,377.4623108,NA,2977,697,500,NA
SEEDGWAS3987:MRG:4:250069923,0,100,184.4893646,9.68871212,81.26031494,552.1688843,2900,1361,774,500,NA
SEEDGWAS3988:MRG:4:250065620,0,60,184.4893646,15.78425407,31.8713665,359.5988159,NA,2706,NA,500,NA
SEEDGWAS3989:MRG:4:250069924,10,60,NA,NA,NA,732.015686,NA,5827,NA,900,NA
SEEDGWAS399:MRG:4:250059171,60,20,297.1404114,16.12194824,140.3009796,422.88974,1000,5220,NA,600,NA
SEEDGWAS3990:MRG:4:250065621,0,100,604.5,41.7600174,303.6681519,419.7905273,1600,3439,609,500,NA
SEEDGWAS3991:MRG:4:250065622,0,20,NA,NA,NA,559.3971558,NA,5391,NA,900,NA
SEEDGWAS3995:MRG:4:250065625,0,40,297.1404114,21.5375824,112.173912,547.1112061,NA,2739,NA,400,NA
SEEDGWAS3997:MRG:4:250065627,0,90,272.3787231,14.30434036,119.9721069,572.9525757,NA,3075,863,600,NA
SEEDGWAS3998:MRG:4:250065628,0,100,272.3787231,14.30434036,119.9721069,572.9525757,2900,2258,766,500,NA
SEEDGWAS3999:MRG:4:250065629,0,80,503.8467712,36.5202446,190.2079315,391.4867554,NA,2977,697,500,NA
SEEDGWAS4:MRG:4:250054448,0,80,NA,NA,NA,599.1276245,700,4049,535,500,NA
SEEDGWAS4000:MRG:4:250065630,0,40,940.0096436,101.3962326,202.7986298,581.9896851,NA,2540,NA,600,NA
SEEDGWAS4001:MRG:4:250065631,0,70,545.8120117,58.87522888,117.7540283,417.43396,NA,2918,755,500,NA
SEEDGWAS4002:MRG:4:250065632,0,100,321.8891602,34.7212944,69.44468689,534.1749878,NA,NA,NA,NA,NA
SEEDGWAS4003:MRG:4:250065633,0,100,297.1404114,15.60473537,130.8786774,514.1311035,NA,NA,NA,NA,NA
SEEDGWAS4004:MRG:4:250065634,0,100,321.8891602,34.7212944,69.44468689,534.1749878,NA,NA,NA,NA,NA
SEEDGWAS4005:MRG:4:250065635,0,100,297.1404114,15.60473537,130.8786774,570.2605591,NA,NA,NA,NA,NA
SEEDGWAS4006:MRG:4:250065636,0,100,297.1404114,15.60473537,130.8786774,606.0493774,2900,1998,718,600,NA
SEEDGWAS4007:MRG:4:250065637,0,60,NA,NA,NA,598.7391968,NA,2827,NA,500,NA
SEEDGWAS4008:MRG:4:250065638,0,60,NA,NA,NA,598.7391968,NA,2827,NA,500,NA
SEEDGWAS401:MRG:4:250059173,0,80,297.1404114,16.12194824,140.3009796,526.9937744,NA,3763,767,700,NA
SEEDGWAS4010:MRG:4:250065639,0,70,209.7156677,22.62144661,45.24427032,275.8638611,1000,2317,523,400,NA
SEEDGWAS4011:MRG:4:250065640,70,0,209.7156677,22.62144661,45.24427032,309.2263184,1000,2990,NA,400,NA
SEEDGWAS4012:MRG:4:250065641,70,0,134.8636322,9.316637039,67.74820709,365.6410522,NA,3260,NA,400,NA
SEEDGWAS4013:MRG:4:250065642,100,0,940.0096436,101.3962326,202.7986298,370.070282,NA,NA,NA,NA,NA
SEEDGWAS4014:MRG:4:250065643,100,0,940.0096436,101.3962326,202.7986298,370.070282,NA,NA,NA,NA,NA
SEEDGWAS4015:MRG:4:250065644,0,0,321.8891602,34.7212944,69.44468689,416.1207275,NA,4609,NA,400,NA
SEEDGWAS4016:MRG:4:250065645,0,70,545.8120117,58.87522888,117.7540283,408.0922546,NA,3204,620,400,NA
SEEDGWAS4017:MRG:4:250065646,0,70,545.8120117,58.87522888,117.7540283,408.0922546,NA,3204,620,400,NA
SEEDGWAS4018:MRG:4:250065648,70,0,209.7156677,22.62144661,45.24427032,321.1430969,1000,2990,NA,400,NA
SEEDGWAS4019:MRG:4:250065649,0,90,272.3787231,14.30434036,119.9721069,572.9525757,NA,3075,863,600,NA
SEEDGWAS402:MRG:4:250059174,0,100,297.1404114,21.5375824,112.173912,743.4179077,700,4043,532,500,NA
SEEDGWAS4020:MRG:4:250065650,0,40,NA,NA,NA,735.0278931,NA,2540,NA,600,NA
SEEDGWAS4021:MRG:4:250065651,0,100,297.1404114,21.5375824,112.173912,498.8460083,1600,3439,609,500,NA
SEEDGWAS4022:MRG:4:250065652,0,60,NA,NA,NA,598.7391968,NA,2827,NA,500,NA
SEEDGWAS4023:MRG:4:250064795,0,100,297.1404114,15.60473537,130.8786774,744.3125,2900,2258,766,500,NA
SEEDGWAS4024:MRG:4:250064796,0,40,940.0096436,101.3962326,202.7986298,581.9896851,NA,2540,NA,600,NA
SEEDGWAS4025:MRG:4:250064798,0,40,940.0096436,101.3962326,202.7986298,581.9896851,NA,2540,NA,600,NA
SEEDGWAS4026:MRG:4:250064799,0,40,940.0096436,101.3962326,202.7986298,581.9896851,NA,2540,NA,600,NA
SEEDGWAS4027:MRG:4:250064800,0,40,940.0096436,101.3962326,202.7986298,581.9896851,NA,2540,NA,600,NA
SEEDGWAS4029:MRG:4:250064801,0,80,NA,NA,NA,652.9361572,1000,3483,523,600,NA
SEEDGWAS403:MRG:4:250059175,20,50,297.1404114,21.5375824,112.173912,743.4179077,300,4182,554,700,NA
SEEDGWAS4030:MRG:4:250064802,0,30,201.5,12.502841,119.4385452,566.1428223,NA,3768,526,600,NA
SEEDGWAS4031:MRG:4:250064803,0,100,297.1404114,15.60473537,130.8786774,614.6029053,4000,1112,776,500,NA
SEEDGWAS4032:MRG:4:250064804,0,100,321.8891602,34.7212944,69.44468689,512.1062012,2900,1361,774,500,NA
SEEDGWAS4033:MRG:4:250064805,0,100,184.4893646,9.68871212,81.26031494,532.1456299,2900,1361,774,500,NA
SEEDGWAS4034:MRG:4:250064806,0,100,272.3787231,14.30434036,119.9721069,539.2172241,2900,2258,766,500,NA
SEEDGWAS4039:MRG:4:250064809,0,20,NA,NA,NA,1275.430908,NA,7042,NA,1100,NA
SEEDGWAS404:MRG:4:250059176,0,100,189.75,13.10829258,95.32015991,1084.755493,NA,NA,NA,NA,NA
SEEDGWAS4040:MRG:4:250064811,0,60,NA,NA,NA,900.7983398,NA,2827,NA,500,NA
SEEDGWAS4041:MRG:4:250064812,0,60,NA,NA,NA,900.7983398,NA,2827,NA,500,NA
SEEDGWAS4042:MRG:4:250064813,0,50,321.8891602,39.77147675,73.31347656,974.7633667,500,4456,551,700,NA
SEEDGWAS4045:MRG:4:250064814,0,70,321.8891602,39.77147675,73.31347656,1138.536743,NA,3072,NA,NA,NA
SEEDGWAS4046:MRG:4:250064815,0,70,321.8891602,39.77147675,73.31347656,1138.536743,NA,1939,NA,500,NA
SEEDGWAS4051:MRG:4:250064820,0,60,NA,NA,NA,900.7983398,NA,2827,NA,500,NA
SEEDGWAS4053:MRG:4:250064821,0,40,867.7362061,45.57035446,382.2037048,636.5147095,NA,2540,NA,600,NA
SEEDGWAS4054:MRG:4:250064822,0,20,NA,NA,NA,683.4284058,NA,5391,NA,900,NA
SEEDGWAS4055:MRG:4:250069932,0,20,NA,NA,NA,559.3971558,NA,5391,NA,900,NA
SEEDGWAS4056:MRG:4:250064823,0,100,272.3787231,19.74278259,102.826088,873.6370239,NA,3250,588,600,NA
SEEDGWAS4057:MRG:4:250069933,0,10,NA,NA,NA,796.3564453,NA,6259,NA,1000,NA
SEEDGWAS4058:MRG:4:250064824,0,100,272.3787231,19.74278259,102.826088,873.6370239,NA,3250,588,600,NA
SEEDGWAS4059:MRG:4:250064825,0,70,867.7362061,45.57035446,382.2037048,1172.077759,NA,1939,NA,500,NA
SEEDGWAS4060:MRG:4:250064826,0,70,297.1404114,15.60473537,130.8786774,1196.093994,2900,2258,766,500,NA
SEEDGWAS4069:MRG:4:250064836,0,70,321.8891602,39.77147675,73.31347656,1138.536743,NA,3072,NA,NA,NA
SEEDGWAS407:MRG:4:250059177,0,70,206.9999847,14.29995537,103.9856186,502.1326294,NA,NA,NA,NA,NA
SEEDGWAS4070:MRG:4:250064837,0,70,321.8891602,39.77147675,73.31347656,1138.536743,NA,3072,NA,NA,NA
SEEDGWAS409:MRG:4:250059178,60,20,297.1404114,16.12194824,140.3009796,437.7961731,1000,5220,NA,600,NA
SEEDGWAS4110:MRG:4:250064867,0,20,193.5914917,14.03206253,73.08300781,454.352417,1000,2245,529,500,NA
SEEDGWAS4111:MRG:4:250069938,0,100,867.7362061,74.24043274,149.9053345,600.0172729,4400,1770,1330,600,NA
SEEDGWAS4112:MRG:4:250069939,0,60,867.7362061,62.89599228,327.5803528,595.7181396,NA,2827,NA,500,NA
SEEDGWAS4113:MRG:4:250064868,0,60,NA,NA,NA,780.8395996,NA,2827,NA,500,NA
SEEDGWAS4114:MRG:4:250064869,0,60,NA,NA,NA,735.0278931,NA,2827,NA,500,NA
SEEDGWAS4128:MRG:4:250064877,0,60,297.1404114,16.12194824,140.3009796,642.6386719,NA,3441,534,600,NA
SEEDGWAS4137:MRG:4:250069947,0,100,940.0096436,101.3962326,202.7986298,572.354187,NA,3007,NA,NA,NA
SEEDGWAS414:MRG:4:250059182,0,40,297.1404114,21.5375824,112.173912,376.6692505,0,5251,524,900,NA
SEEDGWAS4140:MRG:4:250064882,0,20,NA,NA,NA,683.4284058,NA,5391,NA,900,NA
SEEDGWAS4141:MRG:4:250064883,0,10,NA,NA,NA,951.5601807,NA,3579,NA,600,NA
SEEDGWAS4150:MRG:4:250068605,0,67,321.8891602,34.7212944,69.44468689,554.8314209,500,2785,499,600,NA
SEEDGWAS4151:MRG:4:250069951,0,100,321.8891602,39.77147675,73.31347656,582.8699341,NA,NA,NA,NA,NA
SEEDGWAS4152:MRG:4:250069952,0,60,NA,NA,NA,797.8606567,NA,2827,NA,500,NA
SEEDGWAS4153:MRG:4:250069953,0,60,NA,NA,NA,797.8606567,NA,2827,NA,500,NA
SEEDGWAS4154:MRG:4:250069954,0,60,NA,NA,NA,859.2705688,NA,5874,NA,1000,NA
SEEDGWAS4156:MRG:4:250068607,0,60,NA,NA,NA,775.9605713,NA,2827,NA,500,NA
SEEDGWAS4157:MRG:4:250068608,0,70,189.75,13.10829258,95.32015991,748.2780762,NA,NA,NA,NA,NA
SEEDGWAS4158:MRG:4:250068609,0,100,447.8638611,38.3176384,77.37049103,572.2954712,3100,1769,805,500,NA
SEEDGWAS4159:MRG:4:250068610,0,70,297.1404114,25.42227936,51.33234406,1278.771851,NA,1939,NA,500,NA
SEEDGWAS416:MRG:4:250059184,80,20,253.4999847,17.51226234,127.344696,559.5603027,1000,5928,NA,700,NA
SEEDGWAS4160:MRG:4:250068611,0,100,297.1404114,25.42227936,51.33234406,1278.771851,NA,3007,NA,NA,NA
SEEDGWAS4161:MRG:4:250069955,0,100,297.1404114,15.60473537,130.8786774,667.3937378,2900,2258,766,500,NA
SEEDGWAS4162:MRG:4:250068612,0,100,NA,NA,NA,843.8786011,2900,2258,766,500,NA
SEEDGWAS4164:MRG:4:250069957,0,100,297.1404114,15.60473537,130.8786774,667.3937378,2900,2258,766,500,NA
SEEDGWAS4165:MRG:4:250069958,0,100,297.1404114,15.60473537,130.8786774,667.3937378,2900,2258,766,500,NA
SEEDGWAS417:MRG:4:250059186,40,60,321.8891602,39.77147675,73.31347656,863.742981,0,4385,543,900,NA
SEEDGWAS4170:MRG:4:250069959,0,100,394.1975708,42.52099991,85.04458618,668.164917,NA,NA,NA,NA,NA
SEEDGWAS4171:MRG:4:250069960,0,20,NA,NA,NA,683.4284058,NA,5391,NA,900,NA
SEEDGWAS4172:MRG:4:250069961,0,20,NA,NA,NA,683.4284058,NA,5391,NA,900,NA
SEEDGWAS4173:MRG:4:250068617,0,80,272.3787231,19.74278259,102.826088,454.6103821,1000,3483,523,600,NA
SEEDGWAS4174:MRG:4:250069962,0,20,545.8120117,67.43858337,124.3141403,669.2694092,NA,5391,NA,900,NA
SEEDGWAS4175:MRG:4:250069963,0,60,297.1404114,21.5375824,112.173912,637.8920288,NA,2827,NA,500,NA
SEEDGWAS4176:MRG:4:250069964,0,60,297.1404114,21.5375824,112.173912,637.8920288,NA,2827,NA,500,NA
SEEDGWAS4177:MRG:4:250068619,0,60,297.1404114,21.5375824,112.173912,637.8920288,NA,2827,NA,500,NA
SEEDGWAS4178:MRG:4:250069965,0,100,867.7362061,45.57035446,382.2037048,764.2702026,2900,1807,718,500,NA
SEEDGWAS4179:MRG:4:250069966,0,100,867.7362061,45.57035446,382.2037048,551.3502808,2900,2258,766,500,NA
SEEDGWAS418:MRG:4:250059187,80,20,297.1404114,21.5375824,112.173912,418.3144226,1000,5928,NA,700,NA
SEEDGWAS4180:MRG:4:250068620,0,100,867.7362061,45.57035446,382.2037048,590.7744141,2900,2258,766,500,NA
SEEDGWAS4181:MRG:4:250069967,0,60,NA,NA,NA,775.9605713,NA,2827,NA,500,NA
SEEDGWAS4182:MRG:4:250069968,0,80,297.1404114,21.5375824,112.173912,637.8920288,NA,3932,NA,700,NA
SEEDGWAS4183:MRG:4:250069969,0,80,297.1404114,21.5375824,112.173912,637.8920288,NA,3932,NA,700,NA
SEEDGWAS4184:MRG:4:250068621,0,100,297.1404114,25.42227936,51.33234406,719.6265259,NA,2336,NA,600,NA
SEEDGWAS4185:MRG:4:250068622,0,67,272.3787231,19.74278259,102.826088,1074.714966,NA,3820,NA,NA,NA
SEEDGWAS4186:MRG:4:250069970,0,70,867.7362061,45.57035446,382.2037048,734.6328735,2900,2258,766,500,NA
SEEDGWAS4187:MRG:4:250062821,0,100,867.7362061,62.89599228,327.5803528,750.017334,2900,1807,718,500,NA
SEEDGWAS4188:MRG:4:250062822,0,100,297.1404114,15.60473537,130.8786774,667.3937378,2900,2258,766,500,NA
SEEDGWAS4189:MRG:4:250068623,0,60,867.7362061,62.89599228,327.5803528,436.6409912,NA,2827,NA,500,NA
SEEDGWAS419:MRG:4:250059188,0,80,1323.805298,163.5646515,301.5098877,946.2227783,700,4043,532,500,NA
SEEDGWAS4190:MRG:4:250062823,0,80,321.8891602,34.7212944,69.44468689,489.6686096,NA,2143,NA,700,NA
SEEDGWAS4191:MRG:4:250062824,0,100,394.1975708,42.52099991,85.04458618,565.6854858,NA,2143,NA,700,NA
SEEDGWAS4192:MRG:4:250068624,0,40,NA,NA,NA,735.0278931,NA,2540,NA,600,NA
SEEDGWAS4195:MRG:4:250068626,0,0,69,4.281369686,40.89954758,378.3582153,NA,4609,NA,400,NA
SEEDGWAS421:MRG:4:250059190,0,100,272.3787231,19.74278259,102.826088,794.583374,200,4727,650,700,NA
SEEDGWAS4210:MRG:4:250068639,0,100,867.7362061,45.57035446,382.2037048,592.9442139,2900,2258,766,500,NA
SEEDGWAS4211:MRG:4:250068640,0,100,867.7362061,45.57035446,382.2037048,592.9442139,2900,2258,766,500,NA
SEEDGWAS4214:MRG:4:250068643,0,80,867.7362061,74.24043274,149.9053345,707.7334595,NA,2365,NA,700,NA
SEEDGWAS4216:MRG:4:250068644,0,70,NA,NA,NA,878.6196899,NA,6023,NA,1000,NA
SEEDGWAS4217:MRG:4:250062829,0,40,NA,NA,NA,849.8327637,NA,4972,NA,800,NA
SEEDGWAS4218:MRG:4:250068645,0,100,940.0096436,101.3962326,202.7986298,831.3688354,NA,NA,NA,NA,NA
SEEDGWAS4219:MRG:4:250068646,0,80,297.1404114,16.12194824,140.3009796,703.8147583,2900,2053,718,500,NA
SEEDGWAS4223:MRG:4:250068648,0,80,503.8467712,36.5202446,190.2079315,1038.889526,500,3679,624,600,NA
SEEDGWAS4224:MRG:4:250068649,0,100,297.1404114,25.42227936,51.33234406,673.3335571,NA,2219,NA,800,NA
SEEDGWAS4225:MRG:4:250062830,0,100,867.7362061,62.89599228,327.5803528,596.3612061,1500,1986,575,500,NA
SEEDGWAS4226:MRG:4:250062831,0,100,940.0096436,101.3962326,202.7986298,615.8433838,NA,NA,NA,NA,NA
SEEDGWAS4227:MRG:4:250062832,0,100,940.0096436,101.3962326,202.7986298,615.8433838,NA,NA,NA,NA,NA
SEEDGWAS4228:MRG:4:250068650,20,20,363.8893433,26.37573242,137.3723907,616.5872803,1000,2137,523,500,NA
SEEDGWAS4229:MRG:4:250068651,0,100,940.0096436,101.3962326,202.7986298,831.3688354,NA,2540,NA,600,NA
SEEDGWAS423:MRG:4:250059192,0,100,321.8891602,34.7212944,69.44468689,612.4969482,NA,NA,NA,NA,NA
SEEDGWAS4230:MRG:4:250062833,0,100,272.3787231,14.30434036,119.9721069,718.993042,3000,1774,794,500,NA
SEEDGWAS4231:MRG:4:250062834,0,60,867.7362061,62.89599228,327.5803528,585.7283936,1400,2054,571,500,NA
SEEDGWAS4232:MRG:4:250062835,0,100,867.7362061,62.89599228,327.5803528,596.3612061,1500,1986,575,500,NA
SEEDGWAS4233:MRG:4:250068652,0,60,NA,NA,NA,884.1221313,NA,4972,NA,800,NA
SEEDGWAS4234:MRG:4:250062836,20,20,447.8638611,32.46244431,169.0737457,585.4285278,1000,2137,523,500,NA
SEEDGWAS4235:MRG:4:250062837,0,100,NA,NA,NA,654.4013672,2900,2258,766,500,NA
SEEDGWAS4236:MRG:4:250062838,0,67,NA,NA,NA,843.8786011,NA,3820,NA,NA,NA
SEEDGWAS4237:MRG:4:250062839,0,100,867.7362061,45.57035446,382.2037048,592.9442139,2900,2258,766,500,NA
SEEDGWAS4238:MRG:4:250062840,0,100,940.0096436,101.3962326,202.7986298,831.3688354,NA,2540,NA,600,NA
SEEDGWAS4239:MRG:4:250062841,0,0,206.9999847,14.29995537,103.9856186,415.7915955,0,4841,371,1000,NA
SEEDGWAS4240:MRG:4:250062842,0,20,NA,NA,NA,801.2412109,NA,3125,NA,500,NA
SEEDGWAS4241:MRG:4:250062843,0,100,867.7362061,45.57035446,382.2037048,592.9442139,2900,2258,766,500,NA
SEEDGWAS4242:MRG:4:250068654,40,40,604.5,41.7600174,303.6681519,635.8703613,700,3082,NA,500,NA
SEEDGWAS4243:MRG:4:250062844,0,100,867.7362061,45.57035446,382.2037048,691.388855,2900,1807,718,500,NA
SEEDGWAS4244:MRG:4:250062845,0,100,867.7362061,45.57035446,382.2037048,636.5147095,3000,1774,794,500,NA
SEEDGWAS4245:MRG:4:250062846,0,100,867.7362061,45.57035446,382.2037048,592.9442139,2900,2258,766,500,NA
SEEDGWAS4246:MRG:4:250062847,0,100,NA,NA,NA,855.1478882,1600,3439,609,500,NA
SEEDGWAS4247:MRG:4:250062848,0,100,940.0096436,101.3962326,202.7986298,572.354187,2900,2258,766,500,NA
SEEDGWAS4249:MRG:4:250062849,0,67,NA,NA,NA,843.8786011,NA,3820,NA,NA,NA
SEEDGWAS425:MRG:4:250059193,20,20,321.8891602,39.77147675,73.31347656,377.6855469,700,4109,NA,600,NA
SEEDGWAS4250:MRG:4:250068655,0,60,297.1404114,21.5375824,112.173912,637.8920288,NA,2827,NA,500,NA
SEEDGWAS4251:MRG:4:250068656,0,30,NA,NA,NA,1120.650757,NA,5501,NA,900,NA
SEEDGWAS4253:MRG:4:250062850,0,90,NA,NA,NA,964.5320435,NA,3616,NA,700,NA
SEEDGWAS4254:MRG:4:250068657,0,100,867.7362061,45.57035446,382.2037048,691.388855,2900,1807,718,500,NA
SEEDGWAS4255:MRG:4:250062851,0,100,867.7362061,45.57035446,382.2037048,592.9442139,2900,2258,766,500,NA
SEEDGWAS4257:MRG:4:250062852,0,60,NA,NA,NA,803.7008667,NA,2827,NA,500,NA
SEEDGWAS4258:MRG:4:250068658,0,60,321.8891602,34.7212944,69.44468689,837.1502075,NA,2827,NA,500,NA
SEEDGWAS4259:MRG:4:250062853,0,100,940.0096436,101.3962326,202.7986298,572.354187,NA,3007,NA,NA,NA
SEEDGWAS426:MRG:4:250059194,33,67,394.1975708,48.70565033,89.78244019,664.6118164,61,3433,475,700,NA
SEEDGWAS4260:MRG:4:250068659,0,80,297.1404114,21.5375824,112.173912,637.8920288,NA,3932,NA,700,NA
SEEDGWAS4262:MRG:4:250068660,0,30,NA,NA,NA,1120.650757,NA,5501,NA,900,NA
SEEDGWAS4263:MRG:4:250068661,0,90,NA,NA,NA,964.5320435,NA,3616,NA,700,NA
SEEDGWAS4264:MRG:4:250068662,0,100,867.7362061,45.57035446,382.2037048,592.9442139,2900,2258,766,500,NA
SEEDGWAS4265:MRG:4:250068663,0,100,NA,NA,NA,654.4013672,2900,2258,766,500,NA
SEEDGWAS4266:MRG:4:250062854,0,100,321.8891602,34.7212944,69.44468689,615.7387085,NA,NA,NA,NA,NA
SEEDGWAS4267:MRG:4:250062855,0,10,NA,NA,NA,644.5895996,NA,6326,NA,1000,NA
SEEDGWAS4268:MRG:4:250062856,0,100,867.7362061,62.89599228,327.5803528,750.017334,2900,1807,718,500,NA
SEEDGWAS4269:MRG:4:250068664,0,100,867.7362061,62.89599228,327.5803528,750.017334,2900,1807,718,500,NA
SEEDGWAS427:MRG:4:250059195,30,40,312,21.55355644,156.7319489,358.6869507,NA,3385,NA,400,NA
SEEDGWAS4270:MRG:4:250068665,0,100,867.7362061,62.89599228,327.5803528,750.017334,2900,1807,718,500,NA
SEEDGWAS4271:MRG:4:250068666,0,100,184.4893646,9.68871212,81.26031494,552.1688843,2900,1361,774,500,NA
SEEDGWAS4272:MRG:4:250068667,0,0,297.1404114,15.60473537,130.8786774,610.7371826,61,3433,475,700,NA
SEEDGWAS4273:MRG:4:250062857,0,100,867.7362061,62.89599228,327.5803528,750.017334,2900,1807,718,500,NA
SEEDGWAS4281:MRG:4:250095978,0,40,1323.805298,142.7952271,285.5990906,1122.020508,NA,7042,NA,1100,NA
SEEDGWAS4283:MRG:4:250095980,0,40,363.8893433,19.11014748,160.2789459,422.7462158,NA,2696,NA,500,NA
SEEDGWAS4283:MRG:4:250095981,0,40,363.8893433,19.11014748,160.2789459,422.7462158,NA,2696,NA,500,NA
SEEDGWAS4284:MRG:4:250095983,0,80,NA,NA,NA,617.3059692,NA,3717,848,700,NA
SEEDGWAS4285:MRG:4:250095985,0,40,NA,NA,NA,884.1221313,NA,4972,NA,800,NA
SEEDGWAS4286:MRG:4:250095986,0,20,NA,NA,NA,1275.430908,NA,3868,NA,600,NA
SEEDGWAS4287:MRG:4:250095987,0,100,940.0096436,116.1442337,214.0965729,1044.834351,NA,3250,588,600,NA
SEEDGWAS4288:MRG:4:250095990,0,80,297.1404114,16.12194824,140.3009796,703.8147583,2900,2053,718,500,NA
SEEDGWAS429:MRG:4:250059197,0,60,184.4893646,15.78425407,31.8713665,389.553833,2100,2346,631,500,NA
SEEDGWAS4293:MRG:4:250095999,0,60,NA,NA,NA,859.2705688,NA,5874,NA,1000,NA
SEEDGWAS4295:MRG:4:250096004,0,100,940.0096436,101.3962326,202.7986298,646.8477173,NA,3007,NA,NA,NA
SEEDGWAS4296:MRG:4:250096006,0,100,867.7362061,45.57035446,382.2037048,860.8430786,2900,2258,766,500,NA
SEEDGWAS4297:MRG:4:250096007,0,100,940.0096436,101.3962326,202.7986298,572.354187,2900,2258,766,500,NA
SEEDGWAS4299:MRG:4:250096011,0,80,NA,NA,NA,573.5377197,1000,3483,523,600,NA
SEEDGWAS430:MRG:4:250059198,0,80,576.7180786,71.25722504,131.353302,413.1086426,NA,3211,870,600,NA
SEEDGWAS4300:MRG:4:250096013,0,67,867.7362061,45.57035446,382.2037048,590.0841675,NA,3820,NA,NA,NA
SEEDGWAS4301:MRG:4:250096014,0,40,NA,NA,NA,NA,200,3415,414,600,NA
SEEDGWAS4302:MRG:4:250096016,0,60,NA,NA,NA,803.7008667,NA,2827,NA,500,NA
SEEDGWAS4303:MRG:4:250096018,0,0,NA,NA,NA,797.8606567,NA,2827,NA,500,NA
SEEDGWAS4309:MRG:4:250096026,0,40,1323.805298,142.7952271,285.5990906,1122.020508,NA,7042,NA,1100,NA
SEEDGWAS431:MRG:4:250059199,20,50,1323.805298,163.5646515,301.5098877,1086.402832,300,4182,554,700,NA
SEEDGWAS4311:MRG:4:250096029,0,100,321.8891602,34.7212944,69.44468689,1087.634888,NA,2336,NA,600,NA
SEEDGWAS4313:MRG:4:250096031,0,67,867.7362061,45.57035446,382.2037048,590.0841675,NA,3820,NA,NA,NA
SEEDGWAS4314:MRG:4:250096032,0,10,NA,NA,NA,838.178772,NA,6259,NA,1000,NA
SEEDGWAS4315:MRG:4:250096033,0,10,NA,NA,NA,838.178772,NA,6259,NA,1000,NA
SEEDGWAS4316:MRG:4:250096035,0,100,867.7362061,47.08076096,409.7195129,686.2005005,NA,3007,NA,NA,NA
SEEDGWAS4317:MRG:4:250096036,0,50,940.0096436,101.3962326,202.7986298,631.2558594,NA,3482,NA,700,NA
SEEDGWAS4318:MRG:4:250096039,0,10,NA,NA,NA,799.3469849,NA,6259,NA,1000,NA
SEEDGWAS4319:MRG:4:250096040,0,10,NA,NA,NA,796.3564453,NA,6259,NA,1000,NA
SEEDGWAS4320:MRG:4:250096042,0,67,940.0096436,101.3962326,202.7986298,631.2558594,NA,3482,NA,700,NA
SEEDGWAS4321:MRG:4:250096043,0,10,NA,NA,NA,799.3469849,NA,6259,NA,1000,NA
SEEDGWAS4322:MRG:4:250096045,0,67,940.0096436,101.3962326,202.7986298,631.2558594,NA,3482,NA,700,NA
SEEDGWAS4323:MRG:4:250096046,0,20,NA,NA,NA,644.5895996,NA,5391,NA,900,NA
SEEDGWAS4324:MRG:4:250096048,0,20,NA,NA,NA,874.9683838,NA,3125,NA,500,NA
SEEDGWAS4325:MRG:4:250096051,0,40,NA,NA,NA,879.149231,NA,6259,NA,1000,NA
SEEDGWAS4326:MRG:4:250096052,0,10,NA,NA,NA,732.5518799,NA,6259,NA,1000,NA
SEEDGWAS4327:MRG:4:250096053,0,10,NA,NA,NA,799.3469849,NA,6259,NA,1000,NA
SEEDGWAS4328:MRG:4:250096054,0,60,NA,NA,NA,900.7983398,NA,2827,NA,500,NA
SEEDGWAS4329:MRG:4:250096055,0,40,NA,NA,NA,849.8327637,NA,4972,NA,800,NA
SEEDGWAS433:MRG:4:250059201,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS4331:MRG:4:250096057,0,100,297.1404114,15.60473537,130.8786774,743.8585815,NA,NA,NA,NA,NA
SEEDGWAS4332:MRG:4:250096058,0,100,297.1404114,15.60473537,130.8786774,686.0802612,3000,1774,794,500,NA
SEEDGWAS4333:MRG:4:250096059,0,70,867.7362061,45.57035446,382.2037048,734.6328735,NA,3542,NA,700,NA
SEEDGWAS4334:MRG:4:250096060,0,100,940.0096436,101.3962326,202.7986298,719.9978027,NA,NA,NA,NA,NA
SEEDGWAS4335:MRG:4:250096061,0,100,867.7362061,45.57035446,382.2037048,656.8771973,NA,3007,NA,NA,NA
SEEDGWAS4336:MRG:4:250096062,0,100,940.0096436,101.3962326,202.7986298,646.8477173,NA,3007,NA,NA,NA
SEEDGWAS4337:MRG:4:250096063,0,10,NA,NA,NA,853.8890381,NA,6326,NA,1000,NA
SEEDGWAS4338:MRG:4:250096064,0,60,297.1404114,16.12194824,140.3009796,703.8147583,NA,2546,866,600,NA
SEEDGWAS4339:MRG:4:250096065,0,100,940.0096436,101.3962326,202.7986298,646.8477173,NA,3007,NA,NA,NA
SEEDGWAS4340:MRG:4:250096097,0,70,272.3787231,14.30434036,119.9721069,1171.144897,NA,1939,NA,500,NA
SEEDGWAS4341:MRG:4:250096100,0,60,297.1404114,21.5375824,112.173912,1121.358276,1400,2054,571,500,NA
SEEDGWAS4346:MRG:4:250096105,0,20,NA,NA,NA,874.9683838,NA,3125,NA,500,NA
SEEDGWAS4353:MRG:4:250096115,0,40,NA,NA,NA,801.2469482,NA,4972,NA,800,NA
